sample_id,question,experiment,chunking_time_s,num_chunks,mrr,map,ndcg_at_k,precision_at_k,recall_at_k,f1_score_at_k
-6595933575843520860,Who's winning the alabama clemson football game?,fixed_128_12,0,5414625,1.0,1.0,1.0,1.0,2.5,1.4285714285714286
-1850565398832307454,What profile has the most followers on instagram?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
5020412065827011434,Who was eliminated on the voice december 12 2017?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-2421616108468028515,Who was the chairman of the opening and closing ceremonies at the 1960 winter olympics?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7557360761999870489,Who has won the most old firm games?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5498835325048231687,Who won the ladies roar of the rings?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
8004203303826747554,Who played in the 1998 afl grand final?,fixed_128_12,0,5414625,0.5,0.5833333333333333,0.6934264036172708,0.4,0.2222222222222222,0.2857142857142857
4706336055008623881,When was the first government formed in the world?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3567115157858987177,When does melinda tell sam she's jim?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
1582283260958361854,Who led investigation into the legality of apple’s accounting practices during the 2000s?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7186473871494873250,Who has the best head to head record against serena williams?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
6939106340769221477,Recruited alex rogan video gamer to save the galaxy in the last starfighter?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3670630515927162191,Who has the highest batting average in baseball today?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.125,0.15384615384615385
7775983008254057747,When was the first road to key west built?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-1325148824515450104,Who plays rebeccas boyfriend in the a word?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-6497990441806661535,What is the name of the restaurant that insults you?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
1242902672434324284,Everybody loves raymond robert dates 22 year old?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
8480092557592561766,When will the man who killed don quixote be released?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8723650390763936267,What is the circulation of the globe and mail?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3542376138806351681,What phenotype is associated with the genotype 47 xxy?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-6038783773377001158,When did jane and chris win the olympics?,fixed_128_12,0,5414625,0.3333333333333333,0.3333333333333333,0.5,0.2,0.5,0.28571428571428575
-6007347717208405010,Why is there a moon on the outhouse door?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3192820892937884675,Who is the winner of zumbo's just desserts?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8587207002552933804,Real world cast go big or go home?,fixed_128_12,0,5414625,0.2,0.2,0.38685280723454163,0.2,0.16666666666666666,0.1818181818181818
1681931166694925579,When did they get rid of figures in figure skating?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
7391126470541357472,When do doug and carol get married in er?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3475080409674051393,What country has the lowest rate of homelessness?,fixed_128_12,0,5414625,0.25,0.25,0.43067655807339306,0.2,0.2,0.20000000000000004
-1696066045378969622,Who sings what condition my condition is in?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
