sample_id,question,experiment,chunking_time_s,num_chunks,mrr,map,ndcg_at_k,precision_at_k,recall_at_k,f1_score_at_k
5097994110961197285,Csi when do grissom and sara get together?,fixed_128_12,0,5414625,0.25,0.25,0.43067655807339306,0.2,0.16666666666666666,0.1818181818181818
-6915022137556954261,Who has played on the most mlb teams?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
1448734299857601227,What was all found in the dead sea scrolls?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3609553841261159056,Voice of the snake in the jungle book?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.4,0.6666666666666666,0.5
-8429120076574204866,Who was regarded as the first free jazz musician?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
5330896459311745365,Where did the nationalists meet in 1786 to discuss the issues regarding the united states government?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-669282137845772580,Who let the walkers in the prison in season 3?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.3333333333333333,0.25
2940421552108738585,When did running start begin in washington state?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
682973214597984107,Describe the cause(s) for the ring of fire?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7175419833985252654,Who came up with the shape of a star?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
5398080650239370872,Who owns rehabilitation center at hollywood hills llc?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-9159544662151408633,Who established the close connection between electricity and magnetism?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5713047283752989880,When does brian come back to family guy?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-9020813688088702981,Who landed the first quad in figure skating?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
6339553167471387882,When did the popular vote for president begin?,fixed_128_12,0,5414625,0.3333333333333333,0.41666666666666663,0.5706417189553201,0.4,0.5,0.4444444444444445
-8852587084603499712,What broadway show has won the most tonys how many?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8553637205985228894,Who collected the data used to describe the current model for the molecular structure of dna?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
4883994053061744542,You can get it if you really want in a movie?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
2586031493902296413,The lament when i am laid in earth is a ground bass aria from?,fixed_128_12,0,5414625,0.5,0.5,0.6309297535714575,0.2,0.3333333333333333,0.25
-3466421919945142093,How many species of snakes are in alabama?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.25,0.22222222222222224
-3941363796168523962,First jet to land on an aircraft carrier?,fixed_128_12,0,5414625,0.5,0.5,0.6309297535714575,0.2,0.14285714285714285,0.16666666666666666
-6071556551920646974,Who played the leprechaun in the leprechaun movies?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-1988888172158289613,Who wrote like a fox on the run?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-665242051512404399,Who was the first batsman to be given out by third umpire?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.25,0.22222222222222224
6654149506978309894,Who invented the system of latitudes and longitudes in 2nd century a.d?,fixed_128_12,0,5414625,0.2,0.2,0.38685280723454163,0.2,0.25,0.22222222222222224
5368843415075268478,Largest stock exchanges in africa by market capitalisation?,fixed_128_12,0,5414625,1.0,0.7555555555555555,0.8854598815714874,0.6,1.0,0.7499999999999999
-9026371666460092747,Longest continuously serving female mp in house of commons?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-2027364872727037389,What is the name of india's first arctic research station setup?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3460907504860838244,When does easter fall on april fools day again?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3558247428225480810,Who established the first textile mill where spinning and weaving occurred in one place?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7837443156016942170,Who gets to lie in state at capitol?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
6373189865465953269,Who plays the man in the yellow hat on curious george?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-2674430041118411854,When was the last time hawaii was hit by a hurricane?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
2260747624150401117,Who gets arya out of king's landing?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
8170407552989548681,Who introduced the technique of sign drawing of a man as a measure of intelligence?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.2,0.20000000000000004
8678041286576950096,What are the odds of winning a game of solitaire?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
1012919901855569425,What schizophrenic symptoms are decreased by drugs that selectively block the d2 dopamine receptor?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
4049854164546889951,Who has written the patriotic song kadam kadam badhaye ja khushi ke geet gaye ja?,fixed_128_12,0,5414625,0.5,0.5833333333333333,0.6934264036172708,0.4,1.0,0.5714285714285715
6505668363474913003,Who is the longest serving manager in premier league?,fixed_128_12,0,5414625,0.3333333333333333,0.3333333333333333,0.5,0.2,0.5,0.28571428571428575
2100606427612483814,How many times does the bride and bridegroom walk around the fire during the hindu wedding ceremony?,fixed_128_12,0,5414625,1.0,0.7,0.8503449055347546,0.4,1.0,0.5714285714285715
1977733068139177948,Who is the mayor in horton hears a who?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
4898145214704881578,When did the first video recorder come out?,fixed_128_12,0,5414625,0.5,0.5833333333333333,0.6934264036172708,0.4,0.5,0.4444444444444445
780432491618560259,Who has won the most album of the year grammys?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
284685280755182271,Who was the boy who played the banjo in the movie deliverance?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.4,1.0,0.5714285714285715
1640879554595032699,Who played the marshal in who shot liberty valance?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
4487460244198211978,When does carrie find out about sebastian and maggie?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
4043773118384029601,Who was america's leading ace of ww1?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5002849972463401847,Most wins in a season mlb red sox?,fixed_128_12,0,5414625,0.25,0.25,0.43067655807339306,0.2,0.3333333333333333,0.25
1651201329498387516,Who wrote like a bird on a wire?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8814627233351851135,Who has calculated the most digits of pi?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-4008064114384973136,When will dragon ball super english dub be released?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7369330480671465386,Who lives the longest in the united states?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3353212554667247820,How fast was the spirit of st louis?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-6166268832663122310,Where did the christian fish symbol come from?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-9040713890745201020,The basic ratio on which the notation of rhythm is built is?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
2338656778938626946,When did they start using rebar in concrete?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
8999376748915617050,What episode did izzy leave grey's anatomy?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7867234209328311229,When does clark kent and lois lane get together in smallville?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-6553155641239157280,The lion the witch and the wardrobe first film?,fixed_128_12,0,5414625,0.5,0.6388888888888888,0.7328286204777911,0.6,0.75,0.6666666666666665
6297529708719535645,Where is the oldest living tree in the united states?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3916958238202074718,Who wrote the songs in the greatest showman?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3337030736311711732,Who was the first president born in the united states of america?,fixed_128_12,0,5414625,1.0,0.7,0.8503449055347546,0.4,0.2222222222222222,0.2857142857142857
-1640174119515040024,Who took shelter under the safavid empire and why?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-4770735948676860412,What is the worst season record in mlb history?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5180631275488301732,Which type of economy most often practices polygyny?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-4085848155979595404,Who was in charge of japan in 1945?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7748524737773999409,How do they test for drugs at the olympics?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
8847297214091223695,When were 1000 dollar bills taken out of circulation?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5971376429128671495,The first list of elements and their characteristics was written by?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-1216737595947309468,Who did oklahoma play in the bowl game this year?,fixed_128_12,0,5414625,0.25,0.325,0.5012658353418871,0.4,0.2222222222222222,0.2857142857142857
-8647886070553453797,When did the age of criminal responsibility become 10?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
1120049545261464437,Where does the bible talk about jesus brothers?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-31336670671098038,Capital gains tax rate on real estate in canada?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.25,0.22222222222222224
5522247249720672108,When was it discovered that asbestos was dangerous?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-862343620942968349,Who introduced the bass clarinet as a solo instrument in jazz?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
5581809636423550415,A mirrored glass gazing globe in a garden is?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8327728190726606128,Who is the father of gabby's baby on days of our lives?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3141166373730898683,Who owns the golden nugget in atlantic city?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8794364264282975026,Where were the first oreo cookies sold in america?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-2455074122172864033,How much of the u.s. national debt is owed to foreigners?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
715203496023224561,Who played the marshal in the man who shot liberty valance?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
8408040575802921236,Who founded the first english institution of higher learning in india?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8424506325759363980,Where was the first non aligned summit held?,fixed_128_12,0,5414625,0.5,0.5833333333333333,0.6934264036172708,0.4,0.5,0.4444444444444445
8431467613707268992,Where did the rockets play before the toyota center?,fixed_128_12,0,5414625,0.5,0.5,0.6309297535714575,0.2,0.1111111111111111,0.14285714285714285
-5030641836349819798,When did the cross become a symbol of christianity?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
-7800867545344915533,What do the dazante figures from monte alban depict?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5172382915852306897,Who presided over the muslim league session at dhaka?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5948532387765550037,When does amelia come back to grey's anatomy?,fixed_128_12,0,5414625,0.3333333333333333,0.3333333333333333,0.5,0.2,0.3333333333333333,0.25
-110212191849231958,What is the disorder in the movie brain on fire?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
5404241316310930968,Who were the first european to reach the americas and when did they arrive?,fixed_128_12,0,5414625,0.25,0.25,0.43067655807339306,0.2,0.5,0.28571428571428575
6249183805474654131,Who voices the squip in be more chill?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
4267239631423117187,Who said if you find yourself in a hole stop digging?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-1603366021753641418,Number of catholic high schools in the united states?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-6625072452848189971,Largest great white shark ever caught on rod and reel?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-690633050615489310,Where did the we can do it poster come from?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7406978838748117780,When did the modern venture capital industry in the usa most likely begin?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7505135738236076224,Where did the baggy pants trend come from?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
4777136731903536086,Where did the traditional heart shape come from?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3399031248068119823,Who carried the us flag at the closing ceremonies?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-4110639543763413474,Where did the saying just do it come from?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8699395665588658394,Who sang the christmas song with the pogues?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-6335002763239558761,Most tds in one game by a player?,fixed_128_12,0,5414625,1.0,0.8666666666666667,0.9469024295259745,0.6,0.2727272727272727,0.37499999999999994
-6757215892586761613,Who did the cleveland browns beat last year?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5534254713752818189,When was the calico act passed in england what did it say?,fixed_128_12,0,5414625,1.0,0.75,0.8772153153380493,0.4,0.6666666666666666,0.5
-4531784352114860609,Who has the most career turnovers in the nba?,fixed_128_12,0,5414625,0.25,0.25,0.43067655807339306,0.2,0.14285714285714285,0.16666666666666666
991426739405022772,When did singer start making electric sewing machines?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
8329007430165668321,Who were the four aces in the military's most wanted deck of cards?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3496974152922226067,Where was the hindenburg scheduled to fly and how many passengers were on the british airship?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.5,0.28571428571428575
462688064819321820,What years have leinster won the heineken cup?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7211772058722193204,First clinical gene therapy was done for the treatment of?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3332082747882987961,Who plays in this year's world series?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
115077217083176926,Who has won the most tennis matches in history?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.4,0.5,0.4444444444444445
-6904730245667046745,Who sang that the way god planned it?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.2,0.14285714285714285,0.16666666666666666
-1651506551405032256,Who has a grammy oscar tony and emmy?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3591362839800233461,The stimulus package proposed by the bush administration in early 2008 relied upon?,fixed_128_12,0,5414625,0.2,0.2,0.38685280723454163,0.2,0.25,0.22222222222222224
6931872091400930758,Billy from days of our lives real name?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-661060215228107344,Who dies at the end of big little lies?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
6851517990016018025,When did the indian numbering system reach europe?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8275435726908831557,When did the us first go into the middle east?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-4065453887946687683,Who owns all the rights to the beatles music?,fixed_128_12,0,5414625,0.25,0.25,0.43067655807339306,0.2,0.2,0.20000000000000004
-6723226666645469904,What makes the oak think it is better than the reed?,fixed_128_12,0,5414625,0.25,0.25,0.43067655807339306,0.2,0.25,0.22222222222222224
725142630186889333,Who did don mail meditations in an emergency to?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7201496808186369987,When did lord of the rings become popular?,fixed_128_12,0,5414625,1.0,0.7,0.8503449055347546,0.4,1.0,0.5714285714285715
-3317879531188676573,When did sid go to jail in father brown?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3800091241223246741,What percentage of the uk population say they have no religion?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-4571808575091451146,Gonna wash that man right outa my hair commercial?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7892279272113680177,Who has been on sports illustrated cover the most?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8924472029139921406,When did arsenal won the premier league at white hart lane?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
8484977226325635875,Name of dog in as good as it gets?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
6974261063986286954,Around what time period did western art begin to influence chinese art?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-9068059617440858420,When was the last time roe v wade was challenged?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
597644313212908236,In which city did organized option markets originate?,fixed_128_12,0,5414625,0.3333333333333333,0.3333333333333333,0.5,0.2,0.5,0.28571428571428575
-7099544573544352116,The little girl who voiced ducky in the land before time?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
2975062829471917139,Who did john stape kill in coronation st?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
2288958821394032310,Who has played will horton on days of our lives?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-6670293840808868876,Understanding poetry by brooks and warren encapsulates the principles of?,fixed_128_12,0,5414625,1.0,1.0,1.0,1.0,1.6666666666666667,1.25
-7100694549850379381,Most sixes by team in ipl all time?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5298328847141432806,Who has won the second most nba championships?,fixed_128_12,0,5414625,1.0,1.0,1.0,0.6,1.0,0.7499999999999999
-443487675951245162,Where does ford rank in the auto industry?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-6016513483313705510,Most goals scored by a single player in an nhl game?,fixed_128_12,0,5414625,0.25,0.325,0.5012658353418871,0.4,1.0,0.5714285714285715
-3876251554153986756,Who played in the odd couple on broadway?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-2436759127488351815,Ostracism is the basis for what in current american culture?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3762541613423151425,When will the next world series game be played?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3492717974866942150,Which person or group brought polyphonic music into the christian church?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-6511358202311909422,When is the last time alabama lost a regular season game?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8935678131443220900,What is the song new years day about?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-4186028464937625373,When does daphne find out she's pregnant?,fixed_128_12,0,5414625,0.5,0.5,0.6309297535714575,0.2,0.3333333333333333,0.25
-4870922038126296408,This type of memory contains concepts meaning of words and facts?,fixed_128_12,0,5414625,1.0,0.8041666666666667,0.9047172294870751,0.8,1.3333333333333333,1.0
4253944111403544222,Who is the longest serving prisoner in australia?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5977650768271823530,How many games did chelsea win in a row last season?,fixed_128_12,0,5414625,1.0,1.0,1.0,1.0,1.25,1.1111111111111112
-3109283534781131115,A larger sexually dimorphic nucleus of the medial preoptic area is the result of?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
1242256237566968989,Who played in last year's fa cup final?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3611220285690789892,When is my friend dahmer movie coming out?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
4067695575631710732,My little pony with white flower cutie mark?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3226616630453124071,Who migrated to kansas during the kansas exodus?,fixed_128_12,0,5414625,0.2,0.2,0.38685280723454163,0.2,0.5,0.28571428571428575
2462775740907139634,Who started the white out in college football?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
3109120675720656710,Where were the desert scenes in stargate filmed?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
7600225355087799334,What was the first written constitution of the american colonies after the revolutionary war?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3504095568378559953,When were the old and new testaments combined into the bible?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-2718050802022725755,Where did blue ribbon sports open its first two retail stores?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-5999099158076629154,Where did the formula for area of a circle come from?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
4062634228247007659,When did presidents start running with vice presidents?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-6639749536951256729,Who is the longest serving president in the world?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-3668770803031688852,When did they start putting security strips in money?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-8477107717826021586,When does episode 3 of the deuce come out?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7070703772322601463,What monuments are on monument ave in richmond va?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-2727304090076405608,When did france manage to get away from the church's hold over it?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-7888615248235116027,What are the products of helium burning in a star?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
-182486669893202356,Who killed john in hush hush sweet charlotte?,fixed_128_12,0,5414625,1.0,1.0,1.0,1.0,2.5,1.4285714285714286
8189416659843633028,Who has tom brady played in the super bowl?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
8097984556676042823,Where did pluvial lakes form during the last ice age?,fixed_128_12,0,5414625,0.0,0.0,0.0,0.0,0.0,0.0
9093754341726512470,Who sang dedicated to the one i love?,fixed_128_12,0,5414625,1.0,0.75,0.8772153153380493,0.4,0.3333333333333333,0.3636363636363636
